sigla;nombre;departamento;cargo;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
MAS-IPSP;Ana María Castillo Negrette;Potosí;Senador;https://web.senado.gob.bo/senadoras-es/ana-mar%C3%ADa-castillo-negrette;https://www.paginasiete.bo/especial02/2020/10/8/una-medica-una-abogada-una-minera-pugnan-por-la-senaduria-de-potosi-270766.html;http://gamllallagua.gob.bo/server/documentos/reglamentario/nfp8jmgHRrNmzNidcnEfWyiaHEgIG4e3QeEwgvoh.pdf;http://gamllallagua.gob.bo/server/documentos/reglamentario/74AhwmQbh4a1EDs2VmYj8LOnfWyPlG1wUp5Z9LJ0.pdf;https://es-la.facebook.com/BoliviatvOficial/photos/a.265782500115283/5067601273266691/;https://bo.linkedin.com/pub/dir/Ana+Maria/Castillo/bo-0-Bolivia;https://www.pinterest.com/acastillonegrette/;https://correodelsur.com/politica/20201110_senado-conforma-comisiones-de-trabajo-para-el-periodo-2020-2021.html;https://issuu.com/comunicacion.cofadena/docs/boletin_corregido_gerente_gral;http://201.222.81.2/AnalisisNormativo/normasPDF/7869.pdf;http://201.222.81.2/AnalisisNormativo/normasPDF/9842.pdf;https://eju.tv/2020/11/ministros-y-presidentes-de-comisiones-tienen-patrimonio-de-0-a-bs-12-millones/;https://id.scribd.com/document/377492934/009-Contrato-Para-El-Cargo-de-Consultor-Tecnico-Del-Honorable-Concejo-Municipal-de-Llallagua;https://www.derechoteca.com/jurisprudencia/expediente-14673-2016-30-cea-ingresado-el-18-de-abril-de-2016-2/;https://www.ancestry.mx/search/collections/9297/?name=Ann_Negretti&pcat=bmd_birth&qh=85933ce0e466904c0b77c15ff4ac6f81;https://en.wikipedia.org/wiki/Current_members_of_the_Plurinational_Legislative_Assembly;https://brujuladigital.net/politica/en-el-senado-oficialismo-y-oposicion-conforman-comisiones-y-comites-en-consenso;https://bolivia.vlex.com/vid/sentencia-n-0037-2017-703381541;http://psephos.adam-carr.net/countries/b/bolivia/bolivia20201.txt;https://ms-my.facebook.com/BoliviatvOficial/posts/5067601346600017;http://abt.gob.bo/index.php?option=com_content&view=category&layout=blog&id=20&Itemid=136&lang=es;https://elpotosi.net/nacional/20200204_listas-de-candidatos-traen-sorpresas.html;https://www.mpf.gob.ar/transparencia-activa/files/2018/05/Nomina_MPF_Agentes_con_Cargo_Vigente_04-2018.pdf;https://gist.github.com/mauforonda/90a3ec932b46aa79c69cf6000c81ee42;https://repository.ucc.edu.co/handle/20.500.12494/34099;http://www.fadu.uba.ar/post/90-34-tesis-defendidas;https://www.procuraduria.gov.co/portal/media/file/200424-DIRECTORIO-PGN-ABRIL-2020-v2.pdf;https://www.mspbs.gov.py/dependencias/drcps/adjunto/ef6eaa-ListadodeProfesionalesmedicos.pdf;https://www.sipen.gob.do/index.php/descarga/listado-afiliados-fallecidos-sdp_2020_12_20210218105813.pdf;http://www.cne.gob.ve/web/registro_electoral/listado_mm.php?e=21&m=5&p=9&c=60619
MAS-IPSP;Santos Ramos Socpaza;Potosí;Senador;https://web.senado.gob.bo/senadoras-es/santos-ramos-socpaza;https://web.senado.gob.bo/content/pie-n%C2%B0-9092020-2021;https://www.paginasiete.bo/nacional/2020/10/23/conozca-los-nuevos-senadores-de-bolivia-272602.html;https://www.sinfronteras.com.bo/ramos-debemos-buscar-politicas-para-la-insercion-de-jovenes-profesionales-a-fuentes-de-trabajo/;https://ms-my.facebook.com/359268197539602/posts/frasedestacada/2485221718277562/;https://m.facebook.com/senadobolivia?v=feed;https://brujuladigital.net/politica/aci-systems-para-explotar-litio-debe-fabricar-baterias-en-potosi-y-designar-gerente-a-un-boliviano;https://www.infosicoes.com/servicio-de-limpieza-noviembre-y-diciembre--lct387700.html;https://open.spotify.com/episode/58ZsAhWCL4Xvpdorl3ViMr;https://registronacional.com/bolivia/candidatos/senadores/2020/potosi.htm;https://www.bcb.gob.bo/webdocs/institucional/NominadePersonal/Nomina%20de%20Personal%20al%204.10.2021.pdf;https://gist.github.com/mauforonda/90a3ec932b46aa79c69cf6000c81ee42;https://en.wikipedia.org/wiki/Current_members_of_the_Plurinational_Legislative_Assembly;https://elpotosi.net/nacional/20200204_listas-de-candidatos-traen-sorpresas.html;https://www.sedeslapaz.gob.bo/sites/default/files/FARMACIAS%20AUTORIZADAS%20LA%20PAZ_0.pdf;https://infomovil.com.bo/bolivia/la-paz/salamanca;https://fi.wikiqube.net/wiki/Current_members_of_the_Plurinational_Legislative_Assembly;http://salud.jujuy.gob.ar/wp-content/uploads/sites/14/2021/04/21-y-23-de-Abril-Perico-Mayores-de-60-a%C3%B1os-o-m%C3%A1s.pdf;https://municipiovillazon.gob.bo/uploads/documento/nomina0001_82a47463fed5193.pdf;https://www.univida.bo/templates/univida/PUBLICACION_CHEQUES.pdf;https://lapatria.bo/wp-content/uploads/2020/09/MAS-IPSP-HABILITADOS-13-09-EG-2020.pdf;http://www.uajms.edu.bo/wp-content/uploads/2021/09/listas_economicas.pdf;https://miempresa.gob.bo/docs/SEPARATA%20DEPURADAS%202021.pdf;https://notibol.com/noticia/bo/60cc474e2b129/aci-systems-para-explotar-litio-debe-fabricar-baterias-en-potosi-y-designar-gerente-a-un-boliviano;https://www.agemed.gob.bo/archivo_regsan/registro_sanitario/lista_empresas_lab_imp.xlsx;https://bo.linkedin.com/directory/people/a-11;https://mediamonitor.com.bo/2021/06/18/aci-systems-para-explotar-litio-debe-fabricar-baterias-en-potosi-y-designar-gerente-a-un-boliviano/;https://www.spantip.com/wiki/Current_members_of_the_Plurinational_Legislative_Assembly;https://pl.hrvwiki.net/wiki/Current_members_of_the_Plurinational_Legislative_Assembly;https://www.scribd.com/document/480510898/Candidaturas-Habilitadas-MAS-IPSP-17-10-20
MAS-IPSP;Pedro Benjamín Vargas Fernandez;Potosí;Senador;https://web.senado.gob.bo/senadoras-es/pedro-benjam%C3%ADn-vargas-fern%C3%A1ndez;https://web.senado.gob.bo/sites/default/files/resolu/RC%20N%C2%B0%20005-2020-2021.PDF;https://www.noticiasfides.com/nacional/politica/seis-senadores-del-mas-declararon-ante-la-procuraduria-tener-bs-0000-en-bienes-407293;https://www.diputados.bo/prensa/noticias/alp-establece-receso-parlamentario-gesti%C3%B3n-2021-hasta-el-12-de-junio-y-habilita-una;https://www.facebook.com/Pedro-Benjamin-Vargas-Fernandez-342043556205389/posts/;https://www.paginasiete.bo/nacional/2020/10/23/conozca-los-nuevos-senadores-de-bolivia-272602.html;https://www.vicepresidencia.gob.bo/spip.php?page=parlamentarios&id_pestana=3;http://americo.usal.es/oir/legislatina/bolivia.htm;https://www.senado.cl/appsenado/index.php?mo=transparencia&ac=informeTransparencia&tipo=15;https://www.atb.com.bo/pol%C3%ADtica/senado-concluye-conformaci%C3%B3n-de-comisiones-y-comit%C3%A9s-para-la-legislatura-2020-2021;https://dialnet.unirioja.es/metricas/investigadores/2430516;https://elpotosi.net/nacional/20200204_listas-de-candidatos-traen-sorpresas.html;https://www.senado.gob.mx/BMO/pdfs/enciclopedia/NUMERO_9.pdf;https://www.electoralsalta.gob.ar/informacion/2021/listaspresentadas/frente_de_todos.pdf;https://registronacional.com/bolivia/candidatos/senadores/2020/potosi.htm;https://pdba.georgetown.edu/Elecdata/Col/senado02.html;https://jce.gob.do/computoelectoral/Candidaturas;http://www.diputados.gob.mx/documentos/Abril_2019.pdf;https://www.pauta.cl/politica/chile-podemos-mas-todos-los-candidatos-senadores-diputados-core;https://www.senado.gob.ar/recursos-humanos/agente/temporales;https://ne-np.facebook.com/watch/Pedro-Benjamin-Vargas-Fernandez-342043556205389/;https://www.emi.edu.bo/informacion/guerra-del-chaco/100-historica-lista-de-combatientes-de-la-batalla-de-boqueron.html;https://www.pdc.cl/candidatos_2021/;https://chicos.congreso.gob.ar/;https://aulaint.es/miembros/benjamin-vargas-quesada/;http://www.ugr.es/~benjamin/curriculum.htm;https://www.boe.es/diario_boe/txt.php?id=BOE-A-2019-14480;https://asamblea-dspace.metabiblioteca.com/bitstream/001/43/1/comisiones%20legislativas%20(3).pdf;https://repositorio.cepal.org/handle/11362/7114;https://medicina.ucm.es/file/fernandez-gutierrez-benjamin-cv
MAS-IPSP;Hilda Vega Rocha;Potosí;Senador;https://web.senado.gob.bo/prensa/noticias/posesionan-35-senadores-suplentes-en-la-primera-sesi%C3%B3n-ordinaria-de-la-legislatura;https://www.diputados.bo/prensa/noticias/alp-establece-receso-parlamentario-gesti%C3%B3n-2021-hasta-el-12-de-junio-y-habilita-una;https://www.paginasiete.bo/nacional/2020/10/23/conozca-los-nuevos-senadores-de-bolivia-272602.html;https://ko-kr.facebook.com/people/Hilda-Vega-Rocha-Senadora-Nacional/100072250096672/;https://eldeber.com.bo/pais/la-asamblea-legislativa-inicia-su-receso-hasta-el-11-de-julio_236968;https://en.wikipedia.org/wiki/Current_members_of_the_Plurinational_Legislative_Assembly;https://www.senado.cl/appsenado/index.php?mo=transparencia&ac=informeTransparencia&tipo=15;https://www.defensoria.gob.bo/uploads/files/movilidad-humana-interna.pdf;https://www.bcb.gob.bo/webdocs/files_noticias/SEPARATA_PUBLICACION_DEUDORES_CARTERA_BCB.pdf;https://www.afp-futuro.com/www/doc/DENRS.xls;http://www.diputados.gob.mx/documentos/MARZO_2020.pdf;https://www.senado.gob.mx/BMO/pdfs/biblioteca_digital/nuevas_publicaciones/El_senado_mexicano_razon_leyes_dos.pdf;https://www.aduana.gob.bo/aduana7/content/n%C3%B3mina-de-personal-0;https://www.prevision.com.bo/archivos/docs/limites_solidarios_012018.pdf;https://bo.linkedin.com/directory/people/h;https://repositorio.cepal.org/handle/11362/5974;http://www.librosoa.unam.mx/browse?type=author&value=Fructuoso%20Gonz%C3%A1lez%20Hilda;http://gamadero.gob.mx/doctos/PadronImpulsoSocialAdultoMayor.pdf;http://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/resultado.html#!/partido/0;http://www.sil.gobernacion.gob.mx/Busquedas/Legislador/ProcesoBusquedaLegislador.php?SID=&Nombre=&APaterno=&AMaterno=&Estudios=&Experiencia=&Prin_El=&Circuns=&Entidad=&Distrito=&Legislatura=&Camara=&Partido=&Estatus=&Orden=91;https://ne-np.facebook.com/people/Hilda-Vega-Rocha-Senadora-Nacional/100072250096672/;http://contpub.umsa.bo/portal/files/bgavincha/COMUNICADO/RECOJO%20CERTIFICADOS%20DE%20CALIFICACION.pdf;https://www.indh.cl/bb/wp-content/uploads/2017/01/NominaPPT2011.pdf;https://www.registraduria.gov.co/Maria-Hilda-Castellano-Ardila-29849.html;https://www.minedu.gob.bo/files/ministerio-educacion/veaye/LISTA-DE-CENTROS---CEAS-CEP-CEEE---SANTA-CRUZ-ok.pdf;https://www.senado.gob.ar/senadores/Historico/Periodo;http://www.ddepotosi.gob.bo/ListadoDocentes.pdf;http://sibsc.com/docs/SANTA%20CRUZ%20(Medicos).pdf;https://acervo.sre.gob.mx/images/libros/cultura/4_musica.pdf;https://www.cjf.gob.mx/cjpf/DirectorioFuncionarios.aspx
CC;Rodrigo Paz Pereira;Tarija;Senador;https://web.senado.gob.bo/senadoras-es/rodrigo-paz-pereira;https://www.lapublica.org.bo/especiales/candidatos-2015/item/391-rodrigo-paz-pereira;https://www.facebook.com/RodrigoPazPereira;https://twitter.com/rodrigo_pazp?lang=en;https://www.instagram.com/rodrigopazpereira/?hl=en;https://www.lostiempos.com/actualidad/pais/20210929/senador-paz-pide-arce-convocar-cumbre-pacificar-pais;https://www.paginasiete.bo/nacional/2021/8/8/rodrigo-paz-el-mas-es-el-mayor-opositor-del-mas-303323.html;https://eldeber.com.bo/tag/rodrigo%20paz%20pereira;https://erbol.com.bo/nacional/rodrigo-paz-renuncia-como-alcalde-de-tarija-para-asumir-en-la-asamblea-legislativa;https://elpais.bo/tarija/20201019_amarga-victoria-de-rodrigo-paz-en-el-senado-de-bolivia.html;https://cebem.org/wp-content/uploads/2016/01/cebem.org-p37-259210202-Programa-Unir-Rodrigo-Paz.pdf;http://extranet.olade.org/tag/rodrigo-paz-pereira-en/?lang=en;https://www.panamericana.bo/tags/rodrigo-paz;https://www.eldiario.net/portal/2021/10/06/cc-retoma-de-adepcoca-fue-una-humillacion-para-la-policia/;https://andaluztarija.com/2021/08/18/alcalde-torres-indico-que-estan-en-auditoria-18-obras-de-rodrigo-paz-pereira/;https://eju.tv/2021/07/rodrigo-paz-defiende-el-puente-4-de-julio-y-a-las-empresas-municipales/;https://unitel.bo/tag/rodrigo%20paz%20pereira;https://gacetamunicipal.tarija.bo/assets/resolucion-municipal-75-aprobar-la-suscripci%C3%B3n-y-el-contrato-de-obra-construcci%C3%B3n-puente-veh%C3%ADcular-barrio-7-de-septiembre.pdf;https://laoctavabo.com/etiqueta/rodrigo-paz-pereira/;https://gw.geneanet.org/gentuc?lang=es&n=paz+pereira&oc=0&p=rodrigo;http://www.laprensa.com.bo/index.php/nacional/20210929/senador-paz-pide-arce-convocar-una-cumbre-y-pacificar-el-pais;https://fmfleming887.com.ar/nota/6993/isa-participo-de-la-asuncion-del-alcalde-de-tarija-rodrigo-paz-pereira;http://201.222.81.2/AnalisisNormativo/normasPDF/6074.pdf;https://elburodigital.com/2020/10/06/alcalde-paz-no-renunciara-en-caso-de-ser-electo-como-senador-por-tarija/;https://www.scoopnest.com/es/s/Rodrigo%20Paz%20Pereira;https://misionpresidencial.org/blog/2021/08/11/el-senador-rodrigo-paz-de-bolivia-acusa-al-gobierno-del-movimiento-al-socialismo-de-socavar-la-democracia/;https://boliviaverifica.bo/el-alcalde-de-tarija-no-presento-todavia-su-carta-de-renuncia/;https://www.ahoraelpueblo.bo/agrupaciones-avivan-el-clima-electoral-en-tarija/;https://datos-bo.com/politica/mientras-revilla-lleva-el-no-a-tarija-el-alcalde-rodrigo-paz-va-por-el-si/;https://elpotosi.net/nacional/20200204_comunidad-ciudadana-postula-al-alcalde-de-tarija-como-candidato.html
CC;Elizabet Zoya Zamora Arce;Tarija;Senador;https://web.senado.gob.bo/senadoras-es/elizabet-zoya-zamora-arce;https://www.facebook.com/FRIjuventudesBOLIVIA/photos/elizabet-zoya-zamora-arcenaci%C3%B3-en-tarija-abogada-pol%C3%ADtica-y-activista-por-los-de/353868491963175/;https://www.diputados.bo/prensa/noticias/alp-establece-receso-parlamentario-gesti%C3%B3n-2021-hasta-el-12-de-junio-y-habilita-una;https://diarionuevosur.com/serrano-encabeza-lista-del-mas-y-zamora-de-comunidad-ciudadana/;https://diarionuevosur.com/category/destacados/page/327/;https://en.wikipedia.org/wiki/Current_members_of_the_Plurinational_Legislative_Assembly;https://boliviaverifica.bo/en/falso-que-maricruz-ribera-sera-candidata-de-comunidad-ciudadana/;https://www.ahoraelpueblo.bo/asamblea-aprueba-receso-por-15-dias/;https://registronacional.com/bolivia/candidatos/senadores/2020/tarija.htm;https://elpais.bo/tarija/20190716_serrano-y-zamora-el-mano-a-mano-de-las-senadoras-por-el-mas-y-cc.html;https://urgente.bo/noticia/estos-son-los-perfiles-de-las-9-candidatas-primeras-senadores-por-cc;https://www.elperiodico-digital.com/2021/02/26/fri-observa-intento-de-perjudicar-a-oliva-y-ratifica-alianza/;https://plurinacional.info/2020/10/24/los-nuevos-senadores-de-bolivia-2020-2025/;https://gist.github.com/mauforonda/90a3ec932b46aa79c69cf6000c81ee42;https://eldeber.com.bo/pais/la-asamblea-legislativa-inicia-su-receso-hasta-el-11-de-julio_236968;https://www.passeidireto.com/arquivo/84116603/candidaturas-habilitadas-cc-17-10-20;https://correodelsur.com/politica/20190715_conoce-a-las-candidatas-al-senado-por-comunidad-ciudadana.html;https://www.paginasiete.bo/nacional/2020/10/23/conozca-los-nuevos-senadores-de-bolivia-272602.html;https://at.wikiqube.net/wiki/Current_members_of_the_Plurinational_Legislative_Assembly;https://ms.wikiqube.net/wiki/Current_members_of_the_Plurinational_Legislative_Assembly;https://pl.hrvwiki.net/wiki/Current_members_of_the_Plurinational_Legislative_Assembly;http://www.coordinadoradelamujer.org.bo/protagonistas/archivos/perfiles/;https://www.calameo.com/books/0054123712eb5990f3fb1;https://bo.linkedin.com/directory/people/z;https://issuu.com/periodicobolivia/docs/perio_dico_ahora_el_pueblo_-_edicio_n_49;https://www.eldia.com.bo/index.php?cat=418&pla=3&id_articulo=282138;https://www.prevision.com.bo/archivos/docs/limites_solidarios_012018.pdf;https://docplayer.es/177233552-Lista-de-candidaturas-de-las-organizaciones-politicas-y-o-alianzas.html;https://www.spantip.com/wiki/Current_members_of_the_Plurinational_Legislative_Assembly;https://bolivia-2020.vercel.app/candidatos/candidatos
CC;Nely Verónica Gallo Soruco;Tarija;Senador;https://web.senado.gob.bo/senadoras-es/nely-ver%C3%B3nica-gallo-soruco;https://web.senado.gob.bo/content/pie-n%C2%B0-9532020-2021;https://ar-ar.facebook.com/hashtag/reneaguilerafierro?__eep__=6&source=feed_text&epa=HASHTAG;https://ar-ar.facebook.com/hashtag/wilsonfranzcavero?__eep__=6&source=feed_text&epa=HASHTAG;https://tinformas.com/senadores-titulares-electos-tarija/;https://plurinacional.info/2020/10/24/los-nuevos-senadores-de-bolivia-2020-2025/;https://bolivia.vlex.com/vid/sentencia-n-0240-2020-869190084;https://www.ahoraelpueblo.bo/alp-conforma-comision-de-asamblea-para-receso-legislativo/;https://registronacional.com/bolivia/candidatos/senadores/2020/tarija.htm;https://eldeber.com.bo/pais/asamblea-conforma-comision-para-el-receso-legislativo-que-sera-hasta-el-6-de-enero_212583;https://www.paginasiete.bo/nacional/2020/10/22/tarija-tiene-senadores-de-cc-mas-272413.html;http://psephos.adam-carr.net/countries/b/bolivia/bolivia20201.txt;https://www.defensoria.gob.bo/uploads/files/movilidad-humana-interna.pdf;http://www.uajms.edu.bo/wp-content/uploads/2021/09/listas_tecnologia.pdf;https://reportechaco.com/post/distinguen-a-los-ultimos-cuatro-heroes-centenarios-de-la-guerra-del-chaco;https://www.scribd.com/document/520068949/SENADORES-de-Bolivia;https://en.wikipedia.org/wiki/Current_members_of_the_Plurinational_Legislative_Assembly;https://es.cantonfair.net/event/2554-china-smart-homes-buildings-expo;https://www.passeidireto.com/arquivo/84116603/candidaturas-habilitadas-cc-17-10-20;https://ahoradigital.net/tarija-tarija/12/10/2020/el-ted-tarija-realiza-el-tercer-debate-electoral-con-candidatas-y-candidatos-a-senadurias/;https://www.bcb.gob.bo/webdocs/files_noticias/SEPARATA_PUBLICACION_DEUDORES_CARTERA_BCB.pdf;https://gist.github.com/mauforonda/90a3ec932b46aa79c69cf6000c81ee42;https://ms.wikiqube.net/wiki/current_members_of_the_plurinational_legislative_assembly;https://www.spantip.com/wiki/Current_members_of_the_Plurinational_Legislative_Assembly;http://www.coordinadoradelamujer.org.bo/protagonistas/archivos/perfiles/;https://www.afp-futuro.com/www/doc/doc/recna102014.xls;https://documen.site/download/lista-general-de-votantes-habilitados-facultad-de-ciencias-y_pdf;https://tendencias.com.bo/2021/06/14/distinguen-a-los-ultimos-cuatro-heroes-centenarios-de-la-guerra-del-chaco/;https://files.uagrm.edu.bo/entidad/215/file/6_EST._PADRON_OFICIAL_PARA_DIRECTOR_DE_CARRERA.pdf;https://www.calameo.com/books/00541237105491561a68c
CC;Javier Franz Martinez Espinoza;Tarija;Senador;https://web.senado.gob.bo/senadoras-es/javier-franz-mart%C3%ADnez-espinoza;https://web.senado.gob.bo/content/pie-0122020-2021;https://www.boliviayp.com/company/50449/MARTINEZ_ESPINOZA_JAVIER_FRANZ;https://www.facebook.com/people/Javier-Franz-Martinez-Espinoza/100005113241637/;https://ar.pinterest.com/javier_2075/;https://amarillas-bolivia.com/Servicios-Profesionales/Ingenieros-industriales/33040/MARTINEZ-ESPINOZA-JAVIER-FRANZ/46571.html;https://www.instagram.com/javier_franz_martinez_espinoza/;http://americo.usal.es/oir/legislatina/bolivia.htm;https://gnb.com.bo/guia/Servicios-Profesionales/Ingenieros-industriales/33040/MARTINEZ-ESPINOZA-JAVIER-FRANZ/46571.html;https://plurinacional.info/2020/10/24/los-nuevos-senadores-de-bolivia-2020-2025/;https://www.senado.gob.mx/BMO/pdfs/enciclopedia/NUMERO_9.pdf;https://www.paginasiete.bo/nacional/2020/10/23/conozca-los-nuevos-senadores-de-bolivia-272602.html;https://gist.github.com/mauforonda/90a3ec932b46aa79c69cf6000c81ee42;https://www.mindef.gob.bo/mindef/sites/default/files/files/LISTA%20DE%20PROVEEDORES%202021.pdf;https://en.wikipedia.org/wiki/Current_members_of_the_Plurinational_Legislative_Assembly;https://www.ucb.edu.bo/plantel-docente/ingenieria/;https://www.asfi.gob.bo/images/ASFI/DOCS/TRANSPARENCIA/Nominadepersonal.pdf;https://www.aduana.gob.bo/aduana7/listado-deudores;https://bo.linkedin.com/directory/people/f-7;https://www.lapaz.bo/infoservicio/directorioinstitucional/;http://abt.gob.bo/index.php?option=com_content&view=category&layout=blog&id=20&Itemid=136&lang=es;https://www.anh.gob.bo/hydro_async_php/inst_personal.php?Q=;https://www.defensoria.gob.bo/contenido/registrotransporte-solidario;https://dirnoplu.gob.bo/index.php/lista-de-notarios-nacional/lista-notarios-la-paz/;https://repositorio.umsa.bo/handle/123456789/6751;http://www.planificacion.gob.bo/uploads/PERSONAL.pdf;https://www.bcb.gob.bo/webdocs/institucional/NominadePersonal/Nomina%20de%20Personal%20al%204.10.2021.pdf;https://www.afp-futuro.com/www/doc/DENRS.xls;http://www.ddepotosi.gob.bo/ListadoDocentes.pdf;http://www.viacha.gob.bo/uploads/documento/publicacionmoravehiculosfisca31102019viacha_540018417a50c14.pdf
MAS-IPSP;Gladys Valentina Alarcon Farfan;Tarija;Senador;https://web.senado.gob.bo/senadoras-es/gladys-valentina-alarc%C3%B3n-farf%C3%A1n;https://www.facebook.com/gladysvalentina.alarconfarfan;https://ar-ar.facebook.com/gladysvalentina.alarconfarfan?comment_id=Y29tbWVudDo1MzM1NzIyNzEzNjMzOTJfNTM0MjgyNzE0NjI1Njgx;https://repositorio.economiayfinanzas.gob.bo/documentos/2018/VPT/DIRECCIONES/DGTI/PAT_MUN/2016/GAM_Yunchara_24_16.PDF;https://bo.linkedin.com/pub/dir/Gladis/Farf%C3%A1n;https://www.parlamericas.org/uploads/documents/Agenda_DialogueWithCSOs_Youth_13PNGE_SPA.pdf;https://www.hoybolivia.com/Noticia.php?IdNoticia=293860;https://twitter.com/gladysalarconf1?lang=en;https://www.municipio.com.bo/municipio-yunchara.html;https://innovapressnoticias.com/senado-conforma-su-directiva-para-el-periodo-legislativo-2020-2021-y-andronico-rodriguez-juro-como-su-presidente/;https://edan.egob.org/packages/indicadores_mun_bol/informes/comunes/report_alcaldes.php?&__pg=9;https://en.wikipedia.org/wiki/Current_members_of_the_Plurinational_Legislative_Assembly;https://www.paginasiete.bo/nacional/2020/10/21/el-mas-gana-en-chuquisaca-pando-cc-triunfa-en-tarija-272268.html;https://www.opinion.com.bo/articulo/pais/andronico-rodriguez-jura-como-presidente-senado-mujeres-forman-parte-directiva/20201104112528794168.html;https://registronacional.com/-bolivia-fan-org-registro;https://registronacional.com/bolivia/candidatos/senadores/2020/tarija.htm;https://www.defensoria.gob.bo/uploads/files/movilidad-humana-interna.pdf;https://elpais.bo/tarija/20190520_piden-imputar-a-lino-y-alarcon-por-colegio-que-se-cae-a-pedazos.html;https://elpais.bo/tarija/20190708_ruiz-pena-y-farfan-los-alcaldes-con-mayor-patrimonio-en-tarija.html;https://ahoradigital.net/tarija-tarija/12/10/2020/el-ted-tarija-realiza-el-tercer-debate-electoral-con-candidatas-y-candidatos-a-senadurias/;https://gist.github.com/mauforonda/90a3ec932b46aa79c69cf6000c81ee42;https://www.afp-futuro.com/www/doc/DENRS.xls;http://www.ruv.gob.pe/archivos/ListadoPendientes.pdf;http://salud.jujuy.gob.ar/wp-content/uploads/sites/14/2021/03/Perico-30-03-AM-70-79.pdf;http://salud.jujuy.gob.ar/wp-content/uploads/sites/14/2021/05/20-05-2Sinopharm-LA-QUIACA-May60-18a59-FR-10a13hs-14a16hs.pdf;https://pdfslide.tips/documents/lista-de-candidaturas-de-las-organizaciones-polticas-yo-cd1ejutvwp-contentuploads202002movimiento.html;http://www.essalud.gob.pe/noticias/cafae/PADRON_ELECTORAL_2019.pdf;https://doc.contraloria.gob.pe/uneteanuestroequipo/documentos/listado_girmen.pdf;https://www.uigv.edu.pe/wp/wp-content/uploads/2020/09/RESOLUCION-208-2020-CU-UIGV.pdf;https://www.buenosaires.gob.ar/sites/gcaba/files/base_agd_0.pdf
MAS-IPSP;Luis Edgar Casso Vaca;Tarija;Senador;https://web.senado.gob.bo/prensa/noticias/posesionan-35-senadores-suplentes-en-la-primera-sesi%C3%B3n-ordinaria-de-la-legislatura;https://web.senado.gob.bo/content/pl-n%C2%B0-0562020-2021-cs;https://www.facebook.com/LuchoXBolivia/photos/abrogamos-los-decretos-supremos-del-gobierno-de-facto-que-ilegalmente-autorizaba/313561700209471/;https://www.paginasiete.bo/nacional/2020/10/23/conozca-los-nuevos-senadores-de-bolivia-272602.html;http://www.uajms.edu.bo/wp-content/uploads/2019/06/indice_mesas_l_villamontes.pdf;https://registronacional.com/bolivia/candidatos/senadores/2020/tarija.htm;https://www.afp-futuro.com/www/doc/DENRS.xls;https://en.wikipedia.org/wiki/Current_members_of_the_Plurinational_Legislative_Assembly;https://es.scribd.com/document/419069174/Senadores-Mas;https://appweb.asfi.gob.bo/Reportes_asp/rmi/tarjeta.asp?c=51811&t=2;http://www.planificacion.gob.bo/uploads/Nomina_del_Personal_2018Ene.pdf;http://www.coordinadoradelamujer.org.bo/protagonistas/archivos/listas/Candidaturas_MAS_IPSP.pdf;http://sms.obairlines.bo/BoAInstitucional/Resource/DownloadFileNormal?name=Personal%20dependiente-07-2021.pdf;https://cnnespanol.cnn.com/wp-content/uploads/2020/02/candidaturas_mas-ipsp_eg_2020-1.pdf;https://bo.linkedin.com/directory/people;https://www.aps.gob.bo/component/rsfiles/download-file/files?path=DP%2FEstadisticas%2FOperaciones+y+Control%2FFondo+de+Ahorro+Previsional%2FMora+en+el+SIP%2FContribuyentes+en+Mora%2FAFP+-+Futuro+de+Bolivia%2FProcesos+Coactivos+Sociales+del+SSO%2F2020%2FMayo.pdf;https://gist.github.com/mauforonda/90a3ec932b46aa79c69cf6000c81ee42;https://www.sibsc.com/afiliados.php;https://www.ypfb.gob.bo/es/component/phocadownload/category/9-comunicados-y-anuncios.html?download=29:listado-personal-prima-2011;https://www.spantip.com/wiki/Current_members_of_the_Plurinational_Legislative_Assembly;https://www.upsa.edu.bo/es/graduados-upsa;https://www.tarija.gob.bo/noticias/notas-de-prensa;https://www.upb.edu/alumni/view/203/SANTA-CRUZ/MAESTRIA-EN-ADMINISTRACION-Y-DIRECCION-DE-EMPRESAS--;https://www.prevision.com.bo/archivos/docs/limites_solidarios_012018.pdf;https://pl.hrvwiki.net/wiki/Current_members_of_the_Plurinational_Legislative_Assembly;https://sibch.org/wp-content/uploads/2021/08/LISTA-DE-HABILITADOS-ELECCIONES-GESTION-21-23-actualizada-26-de-julio.pdf;https://www.sedeslapaz.gob.bo/sites/default/files/NOTAS%20FINALES%20SSSRO%20SEDES%20LA%20PAZ%202020_0.pdf;http://www.saguapac.com.bo/wp-content/uploads/2020/09/Nomina-de-asociado-personas-naturales.pdf;http://ceub.edu.bo/academica/documentos/ranes/I_XIII_RAN_UAJMS.pdf;https://miempresa.gob.bo/docs/SEPARATA%20EMPRESAS%20CON%20CIERRE%2031%20DE%20MARZO%202021_.pdf
